Active VC,ZAWL Stock,RAS Stock,Regional stock,Plant stock,PPL,FUEL,Trim,Color,AMT/ MT,EX-SHOWROOM,Consumer Discount,Green Bonus,Existing TATA ICE user,Existing TATA EV user,Intervention,Exchange/Scrappage,Unknown w ,Unknown x,Unknown y,Unknown z ,Top 20 Corporate/Alliance,TOI/Rural govt/Top 10,Aditional discount,Final Billing Price,INSURANCE 75%,By Dealer,Self,Normal RTO,TRC,BH,TCS @ 1%,Fastag,On Road Price
54424927ANZR,,,Yes,Yes,Altroz,CNG,Pure,Grey,MT,879000,0,0,0,0,0,0,0,0,0,0,0,0,,879000,33554,35000,0,93918.5,200,15000,0,600,1057272.5
54424927AIJR,,,Yes,Yes,Altroz,CNG,Pure,White,MT,879000,0,0,0,0,0,0,0,0,0,0,0,0,,879000,33554,35000,0,93918.5,200,15000,0,600,1057272.5
54424527AA0R,,,,Yes,Altroz,Petrol,Creative S,Beige,AMT,965000,0,0,0,0,0,0,0,0,0,0,0,0,,965000,34611,35000,0,102847.5,200,15000,0,600,1153258.5
54424527AM3R,,,,Yes,Altroz,Petrol,Creative S,Blue,AMT,965000,0,0,0,0,0,0,0,0,0,0,0,0,,965000,34611,35000,0,102847.5,200,15000,0,600,1153258.5
54424527AM5R,,,,,Altroz,Petrol,Creative S,Coral,AMT,965000,0,0,0,0,0,0,0,0,0,0,0,0,,965000,34611,35000,0,102847.5,200,15000,0,600,1153258.5
54424527ANZR,,,Yes,Yes,Altroz,Petrol,Creative S,Grey,AMT,965000,0,0,0,0,0,0,0,0,0,0,0,0,,965000,34611,35000,0,102847.5,200,15000,0,600,1153258.5
54424527AIJR,,,,,Altroz,Petrol,Creative S,White,AMT,965000,0,0,0,0,0,0,0,0,0,0,0,0,,965000,34611,35000,0,102847.5,200,15000,0,600,1153258.5
54429027AA0R,,,Yes,Yes,Altroz,Petrol,Pure,Beige,AMT,829000,0,0,0,0,0,0,0,0,0,0,0,0,,829000,31977,35000,0,89043.5,200,15000,0,600,1000820.5
54429027AM3R,,,Yes,,Altroz,Petrol,Pure,Blue,AMT,829000,0,0,0,0,0,0,0,0,0,0,0,0,,829000,31977,35000,0,89043.5,200,15000,0,600,1000820.5
54429027AM5R,,,,,Altroz,Petrol,Pure,Coral,AMT,829000,0,0,0,0,0,0,0,0,0,0,0,0,,829000,31977,35000,0,89043.5,200,15000,0,600,1000820.5
54429027ANZR,,,Yes,Yes,Altroz,Petrol,Pure,Grey,AMT,829000,0,0,0,0,0,0,0,0,0,0,0,0,,829000,31977,35000,0,89043.5,200,15000,0,600,1000820.5
54429027AIJR,,,,,Altroz,Petrol,Pure,White,AMT,829000,0,0,0,0,0,0,0,0,0,0,0,0,,829000,31977,35000,0,89043.5,200,15000,0,600,1000820.5
54425527AA0R,,,,Yes,Altroz,Petrol,Pure S,Beige,MT,805000,0,0,0,0,0,0,0,0,0,0,0,0,,805000,31512,35000,0,86607.5,200,15000,0,600,973919.5
54425527AM3R,,,,,Altroz,Petrol,Pure S,Blue,MT,805000,0,0,0,0,0,0,0,0,0,0,0,0,,805000,31512,35000,0,86607.5,200,15000,0,600,973919.5
54425527AM5R,,,,,Altroz,Petrol,Pure S,Coral,MT,805000,0,0,0,0,0,0,0,0,0,0,0,0,,805000,31512,35000,0,86607.5,200,15000,0,600,973919.5
54425527ANZR,,,Yes,,Altroz,Petrol,Pure S,Grey,MT,805000,0,0,0,0,0,0,0,0,0,0,0,0,,805000,31512,35000,0,86607.5,200,15000,0,600,973919.5
54425527AIJR,,,Yes,,Altroz,Petrol,Pure S,White,MT,805000,0,0,0,0,0,0,0,0,0,0,0,0,,805000,31512,35000,0,86607.5,200,15000,0,600,973919.5
54426727AM3R,,,,,Altroz,Petrol,Smart,Blue,MT,689000,0,0,0,0,0,0,0,0,0,0,0,0,,689000,29266,35000,0,74833.5,200,15000,0,600,843899.5
54426727AIJR,,,Yes,Yes,Altroz,Petrol,Smart,White,MT,689000,0,0,0,0,0,0,0,0,0,0,0,0,,689000,29266,35000,0,74833.5,200,15000,0,600,843899.5
54424027AA0R,,,Yes,Yes,Altroz,CNG,Creative,Beige,MT,979000,0,0,0,0,0,0,0,0,0,0,0,0,,979000,35535,35000,0,104068.5,200,15000,0,600,1169403.5
54424027AM3R,,,Yes,Yes,Altroz,CNG,Creative,Blue,MT,979000,0,0,0,0,0,0,0,0,0,0,0,0,,979000,35535,35000,0,104068.5,200,15000,0,600,1169403.5
54424027AM5R,,,,,Altroz,CNG,Creative,Coral,MT,979000,0,0,0,0,0,0,0,0,0,0,0,0,,979000,35535,35000,0,104068.5,200,15000,0,600,1169403.5
54424027ANZR,,,Yes,Yes,Altroz,CNG,Creative,Grey,MT,979000,0,0,0,0,0,0,0,0,0,0,0,0,,979000,35535,35000,0,104068.5,200,15000,0,600,1169403.5
54424027AIJR,,,Yes,Yes,Altroz,CNG,Creative,White,MT,979000,0,0,0,0,0,0,0,0,0,0,0,0,,979000,35535,35000,0,104068.5,200,15000,0,600,1169403.5
54425027AA0R,,,Yes,,Altroz,Diesel,Pure,Beige,MT,899000,0,0,0,0,0,0,0,0,0,0,0,0,,899000,35249,35000,0,126265,200,15000,0,600,1111314
54425027AM3R,,,,,Altroz,Diesel,Pure,Blue,MT,899000,0,0,0,0,0,0,0,0,0,0,0,0,,899000,35249,35000,0,126265,200,15000,0,600,1111314
54425027AM5R,,,,,Altroz,Diesel,Pure,Coral,MT,899000,0,0,0,0,0,0,0,0,0,0,0,0,,899000,35249,35000,0,126265,200,15000,0,600,1111314
54425027ANZR,,,Yes,,Altroz,Diesel,Pure,Grey,MT,899000,0,0,0,0,0,0,0,0,0,0,0,0,,899000,35249,35000,0,126265,200,15000,0,600,1111314
54425027AIJR,,,Yes,,Altroz,Diesel,Pure,White,MT,899000,0,0,0,0,0,0,0,0,0,0,0,0,,899000,35249,35000,0,126265,200,15000,0,600,1111314
54425227AA0R,,,,Yes,Altroz,CNG,Pure S,Beige,MT,915000,0,0,0,0,0,0,0,0,0,0,0,0,,915000,34265,35000,0,97572.5,200,15000,0,600,1097637.5
54425227AM3R,,,,,Altroz,CNG,Pure S,Blue,MT,915000,0,0,0,0,0,0,0,0,0,0,0,0,,915000,34265,35000,0,97572.5,200,15000,0,600,1097637.5
54425227AM5R,,,,,Altroz,CNG,Pure S,Coral,MT,915000,0,0,0,0,0,0,0,0,0,0,0,0,,915000,34265,35000,0,97572.5,200,15000,0,600,1097637.5
54425227ANZR,,,Yes,Yes,Altroz,CNG,Pure S,Grey,MT,915000,0,0,0,0,0,0,0,0,0,0,0,0,,915000,34265,35000,0,97572.5,200,15000,0,600,1097637.5
54425227AIJR,,,Yes,Yes,Altroz,CNG,Pure S,White,MT,915000,0,0,0,0,0,0,0,0,0,0,0,0,,915000,34265,35000,0,97572.5,200,15000,0,600,1097637.5
54425327AA0R,,,,,Altroz,Petrol,Pure S,Beige,AMT,865000,0,0,0,0,0,0,0,0,0,0,0,0,,865000,32675,35000,0,92697.5,200,15000,0,600,1041172.5
54425327AM3R,,,,,Altroz,Petrol,Pure S,Blue,AMT,865000,0,0,0,0,0,0,0,0,0,0,0,0,,865000,32675,35000,0,92697.5,200,15000,0,600,1041172.5
54425327AM5R,,,,,Altroz,Petrol,Pure S,Coral,AMT,865000,0,0,0,0,0,0,0,0,0,0,0,0,,865000,32675,35000,0,92697.5,200,15000,0,600,1041172.5
54425327ANZR,,,,,Altroz,Petrol,Pure S,Grey,AMT,865000,0,0,0,0,0,0,0,0,0,0,0,0,,865000,32675,35000,0,92697.5,200,15000,0,600,1041172.5
54425327AIJR,,,,,Altroz,Petrol,Pure S,White,AMT,865000,0,0,0,0,0,0,0,0,0,0,0,0,,865000,32675,35000,0,92697.5,200,15000,0,600,1041172.5
54734527APWR,,,Yes,,Harrier,EV,ADVENTURE 65,Pristine White,EV,2149000,0,0,0,0,0,0,0,0,0,0,0,0,,2149000,79626,35000,0,2200,200,15000,21490,600,2303116
54734527APXR,,,,,Harrier,EV,ADVENTURE 65,Pure Grey,EV,2149000,0,0,0,0,0,0,0,0,0,0,0,0,,2149000,79626,35000,0,2200,200,15000,21490,600,2303116
54734627APWR,,,Yes,Yes,Harrier,EV,ADVENTURE S 65,Pristine White,EV,2199000,0,0,0,0,0,0,0,0,0,0,0,0,,2199000,80826,35000,0,2200,200,15000,21990,600,2354816
54734627APXR,,,,,Harrier,EV,ADVENTURE S 65,Pure Grey,EV,2199000,0,0,0,0,0,0,0,0,0,0,0,0,,2199000,80826,35000,0,2200,200,15000,21990,600,2354816
54732427APWR,,,Yes,Yes,Harrier,EV,ADVENTURE 65 ACFC*,Pristine White,EV,2198000,0,0,0,0,0,0,0,0,0,0,0,0,,2198000,80801,35000,0,2200,200,15000,21980,600,2353781
54732427APXR,,,Yes,Yes,Harrier,EV,ADVENTURE 65 ACFC,Pure Grey,EV,2198000,0,0,0,0,0,0,0,0,0,0,0,0,,2198000,80801,35000,0,2200,200,15000,21980,600,2353781
54731427APWR,,,Yes,Yes,Harrier,EV,ADVENTURE S 65 ACFC,Pristine White,EV,2248000,0,0,0,0,0,0,0,0,0,0,0,0,,2248000,82002,35000,0,2200,200,15000,22480,600,2405482
54731427APXR,,,Yes,Yes,Harrier,EV,ADVENTURE S 65 ACFC,Pure Grey,EV,2248000,0,0,0,0,0,0,0,0,0,0,0,0,,2248000,82002,35000,0,2200,200,15000,22480,600,2405482
54735427APWR,,,Yes,Yes,Harrier,EV,FEARLESS+ 65,Pristine White,EV,2399000,0,0,0,0,0,0,0,0,0,0,0,0,,2399000,85627,35000,0,2200,200,15000,23990,600,2561617
54735427APXR,,,,,Harrier,EV,FEARLESS+ 65,Pure Grey,EV,2399000,0,0,0,0,0,0,0,0,0,0,0,0,,2399000,85627,35000,0,2200,200,15000,23990,600,2561617
54735327APWR,,,,,Harrier,EV,FEARLESS+ 75,Pristine White,EV,2499000,0,0,0,0,0,0,0,0,0,0,0,0,,2499000,88027,35000,0,2200,200,15000,24990,600,2665017
54735327APXR,,,,Yes,Harrier,EV,FEARLESS+ 75,Pure Grey,EV,2499000,0,0,0,0,0,0,0,0,0,0,0,0,,2499000,88027,35000,0,2200,200,15000,24990,600,2665017
54732027APWR,,,Yes,Yes,Harrier,EV,FEARLESS+ 65 ACFC,Pristine White,EV,2448000,0,0,0,0,0,0,0,0,0,0,0,0,,2448000,86803,35000,0,2200,200,15000,24480,600,2612283
54732027APXR,,,Yes,Yes,Harrier,EV,FEARLESS+ 65 ACFC,Pure Grey,EV,2448000,0,0,0,0,0,0,0,0,0,0,0,0,,2448000,86803,35000,0,2200,200,15000,24480,600,2612283
54731927APWR,,,Yes,Yes,Harrier,EV,FEARLESS+ 75 ACFC,Pristine White,EV,2548000,0,0,0,0,0,0,0,0,0,0,0,0,,2548000,89204,35000,0,2200,200,15000,25480,600,2715684
54731927APXR,,,Yes,Yes,Harrier,EV,FEARLESS+ 75 ACFC,Pure Grey,EV,2548000,0,0,0,0,0,0,0,0,0,0,0,0,,2548000,89204,35000,0,2200,200,15000,25480,600,2715684
54738227APWR,,,Yes,,Harrier,EV,EMPOWERED 75,Pristine White,EV,2749000,0,0,0,0,0,0,0,0,0,0,0,0,,2749000,94029,35000,0,2200,200,15000,27490,600,2923519
54738227APXR,,,,,Harrier,EV,EMPOWERED 75,Pure Grey,EV,2749000,0,0,0,0,0,0,0,0,0,0,0,0,,2749000,94029,35000,0,2200,200,15000,27490,600,2923519
54738227AQ7R,,,,,Harrier,EV,EMPOWERED 75,Oxide,EV,2749000,0,0,0,0,0,0,0,0,0,0,0,0,,2749000,94029,35000,0,2200,200,15000,27490,600,2923519
54738227AQLR,,,,Yes,Harrier,EV,EMPOWERED 75,Nainital Nocturn,EV,2749000,0,0,0,0,0,0,0,0,0,0,0,0,,2749000,94029,35000,0,2200,200,15000,27490,600,2923519
54733127APWR,,,Yes,,Harrier,EV,EMPOWERED 75 ACFC,Pristine White,EV,2798000,0,0,0,0,0,0,0,0,0,0,0,0,,2798000,95206,35000,0,2200,200,15000,27980,600,2974186
54733127APXR,,,Yes,Yes,Harrier,EV,EMPOWERED 75 ACFC,Pure Grey,EV,2798000,0,0,0,0,0,0,0,0,0,0,0,0,,2798000,95206,35000,0,2200,200,15000,27980,600,2974186
54733127AQ7R,,,,,Harrier,EV,EMPOWERED 75 ACFC,Oxide,EV,2798000,0,0,0,0,0,0,0,0,0,0,0,0,,2798000,95206,35000,0,2200,200,15000,27980,600,2974186
54733127AQLR,,,Yes,,Harrier,EV,EMPOWERED 75 ACFC,Nainital Nocturn,EV,2798000,0,0,0,0,0,0,0,0,0,0,0,0,,2798000,95206,35000,0,2200,200,15000,27980,600,2974186
54738927AQCR,,,,,Harrier,EV,EMPOWERED ST 75,Stealth,EV,2824000,0,0,0,0,0,0,0,0,0,0,0,0,,2824000,95829,35000,0,2200,200,15000,28240,600,3001069
54734027AQCR,,,Yes,,Harrier,EV,EMPOWERED ST 75ACFC,Stealth,EV,2873000,0,0,0,0,0,0,0,0,0,0,0,0,,2873000,97006,35000,0,2200,200,15000,28730,600,3051736
54738427APWR,,,,,Harrier,EV,EMPOWERED AWD 75,Pristine White,EV,2899000,0,0,0,0,0,0,0,0,0,0,0,0,,2899000,97630,35000,0,2200,200,15000,28990,600,3078620
54738427APXR,,,,,Harrier,EV,EMPOWERED AWD 75,Pure Grey,EV,2899000,0,0,0,0,0,0,0,0,0,0,0,0,,2899000,97630,35000,0,2200,200,15000,28990,600,3078620
54738427AQ7R,,,Yes,Yes,Harrier,EV,EMPOWERED AWD 75,Oxide,EV,2899000,0,0,0,0,0,0,0,0,0,0,0,0,,2899000,97630,35000,0,2200,200,15000,28990,600,3078620
54738427AQLR,,,Yes,,Harrier,EV,EMPOWERED AWD 75,Nainital Nocturn,EV,2899000,0,0,0,0,0,0,0,0,0,0,0,0,,2899000,97630,35000,0,2200,200,15000,28990,600,3078620
54734327APWR,,,Yes,Yes,Harrier,EV,EMPOWERED AWD75ACFC,Pristine White,EV,2948000,0,0,0,0,0,0,0,0,0,0,0,0,,2948000,98808,35000,0,2200,200,15000,29480,600,3129288
54734327APXR,,,,,Harrier,EV,EMPOWERED AWD75ACFC,Pure Grey,EV,2948000,0,0,0,0,0,0,0,0,0,0,0,0,,2948000,98808,35000,0,2200,200,15000,29480,600,3129288
54734327AQ7R,,,,,Harrier,EV,EMPOWERED AWD75ACFC,Oxide,EV,2948000,0,0,0,0,0,0,0,0,0,0,0,0,,2948000,98808,35000,0,2200,200,15000,29480,600,3129288
54734327AQLR,,,,Yes,Harrier,EV,EMPOWERED AWD75ACFC,Nainital Nocturn,EV,2948000,0,0,0,0,0,0,0,0,0,0,0,0,,2948000,98808,35000,0,2200,200,15000,29480,600,3129288
54739027AQCR,,,,,Harrier,EV,EMPOWERED AWD ST 75,Stealth,EV,2974000,0,0,0,0,0,0,0,0,0,0,0,0,,2974000,99430,35000,0,2200,200,15000,29740,600,3156170
54734227AQCR,,,Yes,Yes,Harrier,EV,EMPOWERED AWDST75FC,Stealth,EV,3023000,0,0,0,0,0,0,0,0,0,0,0,0,,3023000,100606,35000,0,2200,200,15000,30230,600,3206836
54651327AIJR,,,Yes,Yes,Harrier,Diesel,Pure X,Pristine white,MT,1799000,0,0,0,0,0,0,0,0,0,0,0,0,,1799000,62553,35000,0,250065,200,15000,17990,600,2180408
54651327AK8R,,,,Yes,Harrier,Diesel,Pure X,Fearless red,MT,1799000,0,0,0,0,0,0,0,0,0,0,0,0,,1799000,62553,35000,0,250065,200,15000,17990,600,2180408
54651327AL3R,,,Yes,Yes,Harrier,Diesel,Pure X,Daytona Grey,MT,1799000,0,0,0,0,0,0,0,0,0,0,0,0,,1799000,62553,35000,0,250065,200,15000,17990,600,2180408
54651327ANZR,,,Yes,Yes,Harrier,Diesel,Pure X,Pure Grey,MT,1959000,0,0,0,0,0,0,0,0,0,0,0,0,,1959000,65236,35000,0,271665,200,15000,19590,600,2366291
54651427AIJR,,,Yes,Yes,Harrier,Diesel,Pure X,Pristine white,AT,1959000,0,0,0,0,0,0,0,0,0,0,0,0,,1959000,65236,35000,0,271665,200,15000,19590,600,2366291
54651427AK8R,,,,Yes,Harrier,Diesel,Pure X,Fearless red,AT,1959000,0,0,0,0,0,0,0,0,0,0,0,0,,1959000,65236,35000,0,271665,200,15000,19590,600,2366291
54651427AL3R,,,,Yes,Harrier,Diesel,Pure X,Daytona Grey,AT,1959000,0,0,0,0,0,0,0,0,0,0,0,0,,1959000,65236,35000,0,271665,200,15000,19590,600,2366291
54651427ANZR,,,Yes,Yes,Harrier,Diesel,Pure X,Pure Grey,AT,1959000,0,0,0,0,0,0,0,0,0,0,0,0,,1959000,65236,35000,0,271665,200,15000,19590,600,2366291
54651527APTR,,,Yes,Yes,Harrier,Diesel,Pure X Dark,Dark,MT,1864000,0,0,0,0,0,0,0,0,0,0,0,0,,1864000,63644,35000,0,258840,200,15000,18640,600,2255924
54651627APTR,,,Yes,,Harrier,Diesel,Pure X Dark,Dark,AT,1999000,0,0,0,0,0,0,0,0,0,0,0,0,,1999000,65907,35000,0,277065,200,15000,19990,600,2412762
54651727AQ5R,,,,,Harrier,Diesel,Fearless X +,Sunlit Yellow,MT,2444000,0,0,0,0,0,0,0,0,0,0,0,0,,2444000,73368,35000,0,337140,200,15000,24440,600,2929748
54651827AQ5R,,,,Yes,Harrier,Diesel,Fearless X +,Sunlit Yellow,AT,2594000,0,0,0,0,0,0,0,0,0,0,0,0,,2594000,75884,35000,0,357390,200,15000,25940,600,3104014
54651927APTR,,,,Yes,Harrier,Diesel,Fearless X + Dark,Dark,MT,2499000,0,0,0,0,0,0,0,0,0,0,0,0,,2499000,74292,35000,0,344565,200,15000,24990,600,2993647
54652027APTR,,,Yes,Yes,Harrier,Diesel,Fearless X + Dark,Dark,AT,2649000,0,0,0,0,0,0,0,0,0,0,0,0,,2649000,76807,35000,0,364815,200,15000,26490,600,3167912
54653527APWR,,,Yes,Yes,Harrier,Diesel,Fearless X,Pristine white,MT,2234000,0,0,0,0,0,0,0,0,0,0,0,0,,2234000,69848,35000,0,308790,200,15000,22340,600,2685778
54653527APXR,,,,,Harrier,Diesel,Fearless X,Pure Grey,MT,2234000,0,0,0,0,0,0,0,0,0,0,0,0,,2234000,69848,35000,0,308790,200,15000,22340,600,2685778
54653527APYR,,,,,Harrier,Diesel,Fearless X,Seaweed Green,MT,2234000,0,0,0,0,0,0,0,0,0,0,0,0,,2234000,69848,35000,0,308790,200,15000,22340,600,2685778
54653527AQ6R,,,,,Harrier,Diesel,Fearless X,Fearless red,MT,2234000,0,0,0,0,0,0,0,0,0,0,0,0,,2234000,69848,35000,0,308790,200,15000,22340,600,2685778
54653527AQIR,,,,,Harrier,Diesel,Fearless X,Daytona Grey,MT,2234000,0,0,0,0,0,0,0,0,0,0,0,0,,2234000,69848,35000,0,308790,200,15000,22340,600,2685778
54653627APWR,,,,,Harrier,Diesel,Fearless X,Pristine white,AT,2409000,0,0,0,0,0,0,0,0,0,0,0,0,,2409000,72782,35000,0,332415,200,15000,24090,600,2889087
54653627APXR,,,,,Harrier,Diesel,Fearless X,Pure Grey,AT,2409000,0,0,0,0,0,0,0,0,0,0,0,0,,2409000,72782,35000,0,332415,200,15000,24090,600,2889087
54653627APYR,,,,,Harrier,Diesel,Fearless X,Seaweed Green,AT,2409000,0,0,0,0,0,0,0,0,0,0,0,0,,2409000,72782,35000,0,332415,200,15000,24090,600,2889087
54653627AQ6R,,,,,Harrier,Diesel,Fearless X,Fearless red,AT,2409000,0,0,0,0,0,0,0,0,0,0,0,0,,2409000,72782,35000,0,332415,200,15000,24090,600,2889087
54653627AQIR,,,,,Harrier,Diesel,Fearless X,Daytona Grey,AT,2409000,0,0,0,0,0,0,0,0,0,0,0,0,,2409000,72782,35000,0,332415,200,15000,24090,600,2889087
54653727APTR,,,Yes,,Harrier,Diesel,Fearless X Dark,Dark,MT,2289000,0,0,0,0,0,0,0,0,0,0,0,0,,2289000,70769,35000,0,316215,200,15000,22890,600,2749674
54653827APTR,,,Yes,,Harrier,Diesel,Fearless X Dark,Dark,AT,2464000,0,0,0,0,0,0,0,0,0,0,0,0,,2464000,73704,35000,0,339840,200,15000,24640,600,2952984
54653927AQCR,,,,,Harrier,Diesel,Fearless X +,Stealth Dark,MT,2444000,0,0,0,0,0,0,0,0,0,0,0,0,,2444000,73368,35000,0,337140,200,15000,24440,600,2929748
54654027AQCR,,,,,Harrier,Diesel,Fearless X +,Stealth Dark,AT,2594000,0,0,0,0,0,0,0,0,0,0,0,0,,2594000,75884,35000,0,357390,200,15000,25940,600,3104014
54654127AIJR,,,Yes,Yes,Harrier,Diesel,Adventure X,Pristine white,MT,1899000,0,0,0,0,0,0,0,0,0,0,0,0,,1899000,64230,35000,0,263565,200,15000,18990,600,2296585
54654127AK8R,,,,,Harrier,Diesel,Adventure X,Fearless red,MT,1899000,0,0,0,0,0,0,0,0,0,0,0,0,,1899000,64230,35000,0,263565,200,15000,18990,600,2296585
54654127AL3R,,,,,Harrier,Diesel,Adventure X,Daytona Grey,MT,1899000,0,0,0,0,0,0,0,0,0,0,0,0,,1899000,64230,35000,0,263565,200,15000,18990,600,2296585
54654127ANZR,,,,,Harrier,Diesel,Adventure X,Pure Grey,MT,1899000,0,0,0,0,0,0,0,0,0,0,0,0,,1899000,64230,35000,0,263565,200,15000,18990,600,2296585
54654127AOER,,,,,Harrier,Diesel,Adventure X,Seaweed Green,MT,1899000,0,0,0,0,0,0,0,0,0,0,0,0,,1899000,64230,35000,0,263565,200,15000,18990,600,2296585
54654227AIJR,,,,,Harrier,Diesel,Adventure X,Pristine white,AT,2069000,0,0,0,0,0,0,0,0,0,0,0,0,,2069000,67082,35000,0,286515,200,15000,20690,600,2494087
54654227AK8R,,,,,Harrier,Diesel,Adventure X,Fearless red,AT,2069000,0,0,0,0,0,0,0,0,0,0,0,0,,2069000,67082,35000,0,286515,200,15000,20690,600,2494087
54654227AL3R,,,,,Harrier,Diesel,Adventure X,Daytona Grey,AT,2069000,0,0,0,0,0,0,0,0,0,0,0,0,,2069000,67082,35000,0,286515,200,15000,20690,600,2494087
54654227ANZR,,,,,Harrier,Diesel,Adventure X,Pure Grey,AT,2069000,0,0,0,0,0,0,0,0,0,0,0,0,,2069000,67082,35000,0,286515,200,15000,20690,600,2494087
54654227AOER,,,,,Harrier,Diesel,Adventure X,Seaweed Green,AT,2069000,0,0,0,0,0,0,0,0,0,0,0,0,,2069000,67082,35000,0,286515,200,15000,20690,600,2494087
54654327APTR,,,Yes,,Harrier,Diesel,Adventure X Dark,Dark,MT,1954000,0,0,0,0,0,0,0,0,0,0,0,0,,1954000,65154,35000,0,270990,200,15000,19540,600,2360484
54654427APTR,,,Yes,Yes,Harrier,Diesel,Adventure X Dark,Dark,AT,2124000,0,0,0,0,0,0,0,0,0,0,0,0,,2124000,68002,35000,0,293940,200,15000,21240,600,2557982
54658927APWR,,,Yes,Yes,Harrier,Diesel,Fearless X +,Pristine white,MT,2444000,0,0,0,0,0,0,0,0,0,0,0,0,,2444000,73368,35000,0,337140,200,15000,24440,600,2929748
54658927APXR,,,,,Harrier,Diesel,Fearless X +,Pure Grey,MT,2444000,0,0,0,0,0,0,0,0,0,0,0,0,,2444000,73368,35000,0,337140,200,15000,24440,600,2929748
54658927APYR,,,,,Harrier,Diesel,Fearless X +,Seaweed Green,MT,2444000,0,0,0,0,0,0,0,0,0,0,0,0,,2444000,73368,35000,0,337140,200,15000,24440,600,2929748
54658927AQ6R,,,,,Harrier,Diesel,Fearless X +,Fearless red,MT,2444000,0,0,0,0,0,0,0,0,0,0,0,0,,2444000,73368,35000,0,337140,200,15000,24440,600,2929748
54658927AQIR,,,,Yes,Harrier,Diesel,Fearless X +,Daytona Grey,MT,2444000,0,0,0,0,0,0,0,0,0,0,0,0,,2444000,73368,35000,0,337140,200,15000,24440,600,2929748
54659027APWR,,,Yes,Yes,Harrier,Diesel,Fearless X +,Pristine white,AT,2594000,0,0,0,0,0,0,0,0,0,0,0,0,,2594000,75884,35000,0,357390,200,15000,25940,600,3104014
54659027APXR,,,Yes,Yes,Harrier,Diesel,Fearless X +,Pure Grey,AT,2594000,0,0,0,0,0,0,0,0,0,0,0,0,,2594000,75884,35000,0,357390,200,15000,25940,600,3104014
54659027APYR,,,,,Harrier,Diesel,Fearless X +,Seaweed Green,AT,2594000,0,0,0,0,0,0,0,0,0,0,0,0,,2594000,75884,35000,0,357390,200,15000,25940,600,3104014
54659027AQ6R,,,,,Harrier,Diesel,Fearless X +,Fearless red,AT,2594000,0,0,0,0,0,0,0,0,0,0,0,0,,2594000,75884,35000,0,357390,200,15000,25940,600,3104014
54659027AQIR,,,,Yes,Harrier,Diesel,Fearless X +,Daytona Grey,AT,2594000,0,0,0,0,0,0,0,0,0,0,0,0,,2594000,75884,35000,0,357390,200,15000,25940,600,3104014
54659127AIJR,,,Yes,Yes,Harrier,Diesel,Adventure X+,Pristine white,MT,1934000,0,0,0,0,0,0,0,0,0,0,0,0,,1934000,64817,35000,0,268290,200,15000,19340,600,2337247
54659127AK8R,,,,Yes,Harrier,Diesel,Adventure X+,Fearless red,MT,1934000,0,0,0,0,0,0,0,0,0,0,0,0,,1934000,64817,35000,0,268290,200,15000,19340,600,2337247
54659127AL3R,,,,Yes,Harrier,Diesel,Adventure X+,Daytona Grey,MT,1934000,0,0,0,0,0,0,0,0,0,0,0,0,,1934000,64817,35000,0,268290,200,15000,19340,600,2337247
54659127ANZR,,,,,Harrier,Diesel,Adventure X+,Pure Grey,MT,1934000,0,0,0,0,0,0,0,0,0,0,0,0,,1934000,64817,35000,0,268290,200,15000,19340,600,2337247
54659127AOER,,,,Yes,Harrier,Diesel,Adventure X+,Seaweed Green,MT,1934000,0,0,0,0,0,0,0,0,0,0,0,0,,1934000,64817,35000,0,268290,200,15000,19340,600,2337247
54659227AIJR,,,Yes,Yes,Harrier,Diesel,Adventure X+,Pristine white,AT,2104000,0,0,0,0,0,0,0,0,0,0,0,0,,2104000,67666,35000,0,291240,200,15000,21040,600,2534746
54659227AK8R,,,,,Harrier,Diesel,Adventure X+,Fearless red,AT,2104000,0,0,0,0,0,0,0,0,0,0,0,0,,2104000,67666,35000,0,291240,200,15000,21040,600,2534746
54659227AL3R,,,Yes,,Harrier,Diesel,Adventure X+,Daytona Grey,AT,2104000,0,0,0,0,0,0,0,0,0,0,0,0,,2104000,67666,35000,0,291240,200,15000,21040,600,2534746
54659227ANZR,,,,,Harrier,Diesel,Adventure X+,Pure Grey,AT,2104000,0,0,0,0,0,0,0,0,0,0,0,0,,2104000,67666,35000,0,291240,200,15000,21040,600,2534746
54659227AOER,,,,Yes,Harrier,Diesel,Adventure X+,Seaweed Green,AT,2104000,0,0,0,0,0,0,0,0,0,0,0,0,,2104000,67666,35000,0,291240,200,15000,21040,600,2534746
54659327APTR,,,Yes,Yes,Harrier,Diesel,Adventure X+ Dark,Dark,MT,1989000,0,0,0,0,0,0,0,0,0,0,0,0,,1989000,65738,35000,0,275715,200,15000,19890,600,2401143
54659427APTR,,,Yes,Yes,Harrier,Diesel,Adventure X+ Dark,Dark,AT,2159000,0,0,0,0,0,0,0,0,0,0,0,0,,2159000,68590,35000,0,298665,200,15000,21590,600,2598645
54661327AL3R,,,Yes,,Safari,Diesel,Pure X,Daytona grey,MT,1849000,0,0,0,0,0,0,0,0,0,0,0,0,,1849000,64099,35000,0,257015,200,15000,18490,600,2239404
54661327AM3R,,,,,Safari,Diesel,Pure X,Royal blue,MT,1849000,0,0,0,0,0,0,0,0,0,0,0,0,,1849000,64099,35000,0,257015,200,15000,18490,600,2239404
